state,state_ab,city,zip_code,pop,rent_median,family_median,hc_mortgage_median,hc_mortgage_samples,married,divorced,num_married,num_divorced
Alabama,AL,Headland,36345,1894,575,49030,1006,276,0.4884,0.14188,925,269
Alabama,AL,Dothan,36305,9714,943,86521,1294,1642,0.62455,0.10148,6067,986
Alabama,AL,Dothan,36303,8698,719,87608,1419,1597,0.65641,0.08285,5709,721
Alabama,AL,Dothan,36303,3848,569,47570,970,430,0.44947,0.11166,1730,430
Alabama,AL,Dothan,36303,3555,733,37913,823,409,0.42238,0.12136,1502,431
Alabama,AL,Dothan,36301,3427,743,58430,1090,521,0.51611,0.11859,1769,406
Alabama,AL,Dothan,36303,2273,492,17836,744,97,0.24393,0.21723,554,494
Alabama,AL,Dothan,36301,2852,736,37694,848,394,0.46102,0.12223,1315,349
Alabama,AL,Dothan,36301,3712,745,43528,804,372,0.38885,0.13868,1443,515
Alabama,AL,Dothan,36301,2473,471,26090,729,127,0.36095,0.15858,893,392
Alabama,AL,Webb,36376,5233,706,48613,841,695,0.56678,0.11237,2966,588
Alabama,AL,Malone,32445,2063,577,49307,899,267,0.60216,0.13822,1242,285
Alabama,AL,Ashford,36312,7812,682,51551,995,1150,0.53705,0.13082,4195,1022
Alabama,AL,Rehobeth,36301,7174,782,56761,979,1354,0.5854,0.12037,4200,864
Alabama,AL,Bridgeport,35740,3383,498,40734,945,500,0.50931,0.21997,1723,744
Alabama,AL,Princeton,35766,1972,637,44304,868,268,0.57074,0.18585,1125,366
Alabama,AL,Woodville,35776,3820,473,40920,861,466,0.64863,0.10173,2478,389
Alabama,AL,Scottsboro,35768,5773,624,41558,836,889,0.59194,0.15071,3417,870
Alabama,AL,Scottsboro,35769,4418,657,44224,1000,458,0.50737,0.13494,2242,596
Alabama,AL,Scottsboro,35768,4428,515,46307,883,454,0.46832,0.15048,2074,666
Alabama,AL,Section,35771,7090,581,39337,921,724,0.63916,0.10839,4532,768
Alabama,AL,Birmingham,35212,2382,541,31072,799,112,0.3046,0.20345,726,485
Alabama,AL,Birmingham,35234,3736,518,31858,912,480,0.20087,0.26096,750,975
Alabama,AL,Birmingham,35208,2863,673,40402,805,297,0.35873,0.0932,1027,267
Alabama,AL,Birmingham,35204,1981,858,33411,811,170,0.34347,0.24208,680,480
Alabama,AL,Birmingham,35204,2627,607,29550,755,150,0.20433,0.20356,537,535
Alabama,AL,Birmingham,35206,3795,675,19863,899,375,0.24929,0.29445,946,1117
Alabama,AL,Birmingham,35206,2641,836,32575,833,525,0.39334,0.21483,1039,567
Alabama,AL,Birmingham,35212,3987,478,16918,1011,288,0.3096,0.10395,1234,414
Alabama,AL,Birmingham,35222,3698,626,23424,1208,252,0.27419,0.19776,1014,731
Alabama,AL,Birmingham,35208,3136,579,34050,914,312,0.24405,0.04691,765,147
Alabama,AL,Birmingham,35218,1200,640,17146,844,30,0.28226,0.0672,339,81
Alabama,AL,Birmingham,35218,947,737,35842,854,95,0.17865,0.25986,169,246
Alabama,AL,Birmingham,35224,2482,791,26065,868,195,0.31498,0.16616,782,412
Alabama,AL,Birmingham,35208,5222,962,34453,945,834,0.38235,0.08981,1997,469
Alabama,AL,Birmingham,35208,1501,582,21075,854,85,0.33069,0.1604,496,241
Alabama,AL,Birmingham,35211,3307,540,33863,913,247,0.30234,0.20625,1000,682
Alabama,AL,Birmingham,35233,4748,543,10790,1598,52,0.08372,0.05258,398,250
Alabama,AL,Birmingham,35202,4108,742,86126,1647,577,0.23883,0.21214,981,871
Alabama,AL,Birmingham,35222,3451,722,121206,2017,686,0.45085,0.08847,1556,305
Alabama,AL,Birmingham,35205,1168,680,58621,1315,119,0.32646,0.19244,381,225
Alabama,AL,Birmingham,35205,3071,705,57144,1142,276,0.25792,0.12797,792,393
Alabama,AL,Birmingham,35205,3441,739,40692,1204,261,0.29758,0.06634,1024,228
Alabama,AL,Birmingham,35211,3652,626,30792,970,548,0.37589,0.09203,1373,336
Alabama,AL,Birmingham,35207,2317,604,24837,869,161,0.30068,0.2,697,463
Alabama,AL,Birmingham,35221,2447,778,35966,868,387,0.45952,0.14405,1124,352
Alabama,AL,Homewood,35209,3327,740,39888,1228,163,0.28694,0.10264,955,341
Alabama,AL,Birmingham,35215,3708,727,43130,1058,602,0.3556,0.11947,1319,443
Alabama,AL,Bessemer,35020,4297,553,24209,1136,252,0.20723,0.11111,890,477
Alabama,AL,Bessemer,35020,3516,764,31718,866,443,0.33513,0.1433,1178,504
Alabama,AL,Lipscomb,35020,1707,712,23784,914,169,0.24176,0.14148,413,242
Alabama,AL,Fairfield,35064,5841,683,30675,1024,560,0.25232,0.2384,1474,1392
Alabama,AL,Fairfield,35064,2716,729,51537,1092,495,0.46055,0.15991,1251,434
Alabama,AL,Homewood,35209,1773,902,57690,1636,251,0.43277,0.10974,767,195
Alabama,AL,Homewood,35209,4506,925,104429,2011,843,0.55673,0.04468,2509,201
Alabama,AL,Homewood,35209,4685,950,107776,1971,446,0.31595,0.01637,1480,77
Alabama,AL,Homewood,35209,3932,1476,99875,1710,811,0.5,0.11161,1966,439
Alabama,AL,Homewood,35209,5721,994,52249,1321,482,0.36726,0.06453,2101,369
Alabama,AL,Mountain Brook,35213,2904,3049,152637,2410,634,0.76058,0.04327,2209,126
Alabama,AL,Mountain Brook,35223,7387,1540,120313,1816,1704,0.70156,0.05522,5182,408
Alabama,AL,Tarrant,35217,5082,698,25625,969,602,0.36093,0.16555,1834,841
Alabama,AL,Leeds,35094,5516,729,71891,1169,1135,0.58876,0.06657,3248,367
Alabama,AL,Leeds,35094,2102,698,41554,1002,223,0.47788,0.09355,1005,197
Alabama,AL,Birmingham,35215,7439,1097,66360,1158,2013,0.59328,0.1107,4413,823
Alabama,AL,Birmingham,35215,3541,685,37893,1092,424,0.43722,0.11111,1548,393
Alabama,AL,Warrior,35180,6857,599,52683,1046,1322,0.53577,0.15968,3674,1095
Alabama,AL,Mount Olive,35117,3957,573,64113,1207,807,0.69721,0.07258,2759,287
Alabama,AL,Gardendale,35071,9587,879,72642,1236,1990,0.65775,0.07667,6306,735
Alabama,AL,Birmingham,35215,7081,767,43301,1109,925,0.45086,0.12629,3193,894
Alabama,AL,Center Point,35215,5268,880,47275,1046,704,0.44593,0.08333,2349,439
Alabama,AL,Birmingham,35217,2619,619,44473,960,188,0.37003,0.20352,969,533
Alabama,AL,Graysville,35073,3285,733,47083,1097,445,0.53606,0.05502,1761,181
Alabama,AL,Bessemer,35023,4338,747,61613,887,421,0.27524,0.2217,1194,962
Alabama,AL,Adamsville,35005,3319,681,57548,1047,642,0.48744,0.12132,1618,403
Alabama,AL,Birmingham,35224,4262,643,44814,779,540,0.53963,0.12267,2300,523
Alabama,AL,Irondale,35210,3143,940,37687,945,546,0.47751,0.2638,1501,829
Alabama,AL,Vestavia Hills,35242,6809,878,146118,2667,1124,0.59618,0.06807,4059,463
Alabama,AL,Birmingham,35210,2147,920,78416,1215,553,0.67801,0.08019,1456,172
Alabama,AL,Vestavia Hills,35243,2725,1026,77683,1429,583,0.53234,0.09862,1451,269
Alabama,AL,Vestavia Hills,35216,4385,1329,129451,2422,764,0.74204,0.06173,3254,271
Alabama,AL,Hoover,35226,4782,919,53818,1193,579,0.50661,0.1244,2423,595
Alabama,AL,Hoover,35226,4781,904,30483,1069,70,0.33245,0.13967,1589,668
Alabama,AL,Hoover,35244,4838,1119,47834,1233,221,0.46564,0.08414,2253,407
Alabama,AL,Homewood,35209,2144,1077,92628,1181,305,0.36503,0.06851,783,147
Alabama,AL,Birmingham,35221,4753,510,30251,898,446,0.32723,0.23719,1555,1127
Alabama,AL,Lipscomb,35020,3553,735,33884,938,229,0.38824,0.12046,1379,428
Alabama,AL,Midfield,35228,3446,605,37128,939,248,0.30205,0.15615,1041,538
Alabama,AL,Bessemer,35020,1941,785,34383,746,188,0.29056,0.18039,564,350
Alabama,AL,Hueytown,35023,2237,876,49170,939,414,0.59583,0.11667,1333,261
Alabama,AL,Bessemer,35022,10127,1310,109868,1575,2556,0.67486,0.04763,6834,482
Alabama,AL,Hoover,35226,6086,1085,122353,1889,1399,0.79576,0.0239,4843,145
Alabama,AL,Hoover,35244,3823,1017,73392,1855,198,0.57238,0.10319,2188,394
Alabama,AL,Hoover,35244,4710,916,122871,2224,804,0.7294,0.0488,3435,230
Alabama,AL,Hoover,35226,4976,1314,99193,1401,1060,0.75101,0.06355,3737,316
Alabama,AL,Sulligent,35586,4853,390,42533,852,506,0.69458,0.11658,3371,566
Alabama,AL,Vernon,35592,5249,425,37866,849,568,0.64455,0.12417,3383,652
Alabama,AL,Florence,35630,4138,643,38245,966,441,0.53807,0.10152,2227,420
Alabama,AL,Florence,35630,6239,765,62184,1316,1181,0.68447,0.03395,4270,212
Alabama,AL,Florence,35633,4113,551,59735,1113,731,0.57547,0.24149,2367,993
Alabama,AL,Florence,35633,3989,745,65492,1104,709,0.57184,0.15064,2281,601
Alabama,AL,Waterloo,35677,2081,672,45921,963,352,0.5748,0.12602,1196,262
Alabama,AL,Florence,35630,5710,714,79216,1227,1140,0.69006,0.07822,3940,447
Alabama,AL,Killen,35645,4612,773,57630,973,835,0.61074,0.10742,2817,495
Alabama,AL,Lexington,35648,4258,596,61724,948,654,0.62967,0.13376,2681,570
Alabama,AL,Courtland,35618,4372,480,50265,823,734,0.58067,0.11761,2539,514
Alabama,AL,Town Creek,35672,4581,579,55593,1129,819,0.62994,0.10596,2886,485
Alabama,AL,Moulton,35650,4374,513,45681,1034,576,0.53386,0.1136,2335,497
Alabama,AL,Trinity,35673,5475,684,48032,1141,759,0.58503,0.1691,3203,926
Alabama,AL,Danville,35619,2040,592,53285,900,392,0.5883,0.13386,1200,273
Alabama,AL,Moulton,35650,3275,705,66069,1028,403,0.60506,0.06395,1982,209
Alabama,AL,Mt Hope,35651,2001,677,48924,1074,210,0.63251,0.11612,1266,232
Alabama,AL,Auburn,36830,5210,798,70019,1310,551,0.31093,0.02752,1620,143
Alabama,AL,Auburn,36830,2267,521,71617,1262,215,0.29598,0.06226,671,141
Alabama,AL,Auburn,36830,7300,882,72100,1581,611,0.2871,0.07069,2096,516
Alabama,AL,Auburn,36830,8468,905,110056,1866,1762,0.70289,0.04798,5952,406
Alabama,AL,Auburn,36830,3310,702,29346,956,137,0.04164,0,138,0
Alabama,AL,Auburn,36830,3601,766,94749,1459,557,0.50492,0.00591,1818,21
Alabama,AL,Auburn,36830,7874,936,71906,1469,1420,0.54939,0.05455,4326,430
Alabama,AL,Opelika,36801,10728,813,39109,1181,861,0.38678,0.10675,4149,1145
Alabama,AL,Opelika,36801,3663,535,25504,829,279,0.31066,0.08012,1138,293
Alabama,AL,Opelika,36801,3396,624,31710,1105,293,0.43474,0.06948,1476,236
Alabama,AL,Salem,36874,7537,822,73092,1230,1420,0.61447,0.12521,4631,944
Alabama,AL,Phenix City,36867,6986,954,71682,1423,1340,0.68626,0.11716,4794,818
Alabama,AL,Phenix City,36868,12303,978,64995,1103,2509,0.56334,0.17003,6931,2092
Alabama,AL,Phenix City,36868,7301,716,60862,1174,1393,0.58572,0.16252,4276,1187
Alabama,AL,Athens,35613,4747,495,60457,926,678,0.50767,0.08341,2410,396
Alabama,AL,Athens,35614,5430,555,43880,882,719,0.6661,0.12386,3617,673
Alabama,AL,Athens,35611,5798,533,53758,1182,1177,0.56642,0.11833,3284,686
Alabama,AL,Athens,35611,2685,445,38323,876,421,0.61079,0.11808,1640,317
Alabama,AL,Athens,35612,2213,583,40773,899,164,0.4278,0.25371,947,561
Alabama,AL,Athens,35613,9403,731,66486,1124,1285,0.35744,0.20265,3361,1906
Alabama,AL,Athens,35613,7988,1148,75842,1209,1889,0.62359,0.05868,4981,469
Alabama,AL,Tanner,35671,6313,615,79356,1402,968,0.58237,0.1183,3677,747
Alabama,AL,Madison,35756,11922,801,98800,1412,2829,0.69408,0.03084,8275,368
Alabama,AL,Hayneville,36040,3527,623,44412,1034,462,0.44149,0.04882,1557,172
Alabama,AL,Hayneville,36040,2932,497,44674,908,455,0.40114,0.08704,1176,255
Alabama,AL,Notasulga,36866,2966,521,43108,836,404,0.43848,0.14781,1301,438
Alabama,AL,Tuskegee,36083,888,845,46355,795,100,0.61756,0.03683,548,33
Alabama,AL,Tuskegee,35083,1161,471,43947,889,163,0.3699,0.04082,429,47
Alabama,AL,Tuskegee Institute,36088,1417,652,39077,881,142,0.22985,0.2024,326,287
Alabama,AL,Tuskegee,35083,1669,591,34006,978,136,0.33393,0.05151,557,86
Alabama,AL,Shorter,36075,2325,676,60815,1140,329,0.56315,0.11008,1309,256
Alabama,AL,Huntsville,35811,1059,686,27709,947,54,0.2275,0.14,241,148
Alabama,AL,Huntsville,35810,3378,787,45590,785,703,0.46753,0.17938,1579,606
Alabama,AL,Huntsville,35810,4742,964,52183,873,1003,0.54036,0.08626,2562,409
Alabama,AL,Huntsville,35810,2105,1087,57677,928,425,0.39012,0.10741,821,226
Alabama,AL,Huntsville,35810,2311,931,36740,842,326,0.44652,0.17413,1032,402
Alabama,AL,Huntsville,35810,1809,902,55406,952,325,0.43254,0.19312,782,349
Alabama,AL,Huntsville,35810,1392,850,44152,948,271,0.42905,0.12162,597,169
Alabama,AL,Huntsville,35810,2729,626,51791,1053,366,0.3531,0.27168,964,741
Alabama,AL,Huntsville,35811,2024,772,68227,918,441,0.41932,0.15281,849,309
Alabama,AL,Huntsville,35806,2855,751,50074,906,589,0.28513,0.18324,814,523
Alabama,AL,Huntsville,35816,3120,391,14123,956,130,0.29692,0.08543,926,267
Alabama,AL,Huntsville,35816,2117,783,49304,1107,315,0.47216,0.12474,1000,264
Alabama,AL,Huntsville,35816,4528,671,37484,820,372,0.23368,0.12141,1058,550
Alabama,AL,Huntsville,35801,1847,1019,109606,1522,353,0.71667,0.02576,1324,48
Alabama,AL,Huntsville,35802,3543,1095,125292,2002,716,0.64559,0.06192,2287,219
Alabama,AL,Huntsville,35802,2461,1348,125391,1973,460,0.76418,0.02687,1881,66
Alabama,AL,Huntsville,35801,2165,944,78956,1053,495,0.5488,0.09252,1188,200
Alabama,AL,Huntsville,35816,3278,605,22197,639,160,0.24239,0.17916,795,587
Alabama,AL,Huntsville,35805,4574,575,31523,820,401,0.38904,0.14433,1779,660
Alabama,AL,Huntsville,35502,4068,773,70186,1290,522,0.4313,0.16667,1755,678
Alabama,AL,Huntsville,35802,2993,889,87156,1563,491,0.68367,0.04507,2046,135
Alabama,AL,Huntsville,35803,7007,1072,77143,1202,1562,0.51672,0.12988,3621,910
Alabama,AL,Huntsville,35803,4624,1032,99632,1314,1047,0.66484,0.09365,3074,433
Alabama,AL,Huntsville,35806,2669,553,26223,828,265,0.40827,0.21223,1090,566
Alabama,AL,Huntsville,35801,3965,436,108804,2129,319,0.27775,0.13248,1101,525
Alabama,AL,Huntsville,35811,5630,759,77107,1337,1215,0.71177,0.06117,4007,344
Alabama,AL,Hazel Green,35750,7793,750,62102,968,1744,0.54384,0.11021,4238,859
Alabama,AL,Toney,35773,6286,894,54886,869,1185,0.53962,0.09763,3392,614
Alabama,AL,Toney,35773,6016,794,67078,1087,1499,0.59888,0.11528,3603,694
Alabama,AL,Harvest,35749,11512,1113,92452,1271,2848,0.63118,0.07644,7266,880
Alabama,AL,Huntsville,35806,10675,775,50549,1275,1284,0.29408,0.09275,3139,990
Alabama,AL,Huntsville,35806,6459,1080,116471,1484,1710,0.60467,0.0624,3906,403
Alabama,AL,Harvest,35749,7944,1244,92032,1247,2150,0.63239,0.07913,5024,629
Alabama,AL,Huntsville,35811,10446,870,88989,1217,2494,0.6384,0.08088,6669,845
Alabama,AL,Owens Cross Roads,35763,13578,1520,126221,1657,3511,0.69934,0.11046,9496,1500
Alabama,AL,Gurley,35748,2756,606,49931,1125,479,0.60195,0.12,1659,331
Alabama,AL,Madison,35758,5190,1080,102076,1385,947,0.5667,0.09623,2941,499
Alabama,AL,Madison,35758,8979,756,106996,1591,1774,0.62715,0.08388,5631,753
Alabama,AL,Madison,35758,4860,798,71668,1293,501,0.43587,0.17295,2118,841
Alabama,AL,Huntsville,35824,1662,1278,64860,NaN,NaN,0.31823,0.02481,529,41
Alabama,AL,New Hope,35760,4241,748,57605,1158,786,0.61543,0.11857,2610,503
Alabama,AL,Linden,36748,4596,532,59028,952,578,0.52752,0.12201,2424,561
Alabama,AL,Sweet Water,36782,2261,490,44898,1139,298,0.51217,0.09956,1158,225
Alabama,AL,Guin,35563,3301,432,41383,880,406,0.57257,0.16183,1890,534
Alabama,AL,Albertville,35951,2739,610,50979,1048,286,0.63061,0.15831,1727,434
Alabama,AL,Grant,35747,5516,551,58065,1153,999,0.59527,0.12086,3284,667
Alabama,AL,Guntersville,35976,4915,653,72267,1109,934,0.59037,0.14115,2902,694
Alabama,AL,Union Grove,35175,6325,752,55857,1153,1222,0.67348,0.1263,4260,799
Alabama,AL,Arab,35016,3472,831,62235,1102,661,0.63502,0.14484,2205,503
Alabama,AL,Arab,35016,7099,587,44670,1030,920,0.57837,0.10341,4106,734
Alabama,AL,Guntersville,35976,6719,615,52691,1227,983,0.52709,0.13546,3542,910
Alabama,AL,Guntersville,35976,3871,615,40541,1001,539,0.54144,0.12761,2096,494
Alabama,AL,Albertville,35951,5578,630,45788,1133,636,0.57971,0.10048,3234,560
Alabama,AL,Albertville,35950,4306,533,60138,1010,851,0.58827,0.1137,2533,490
Alabama,AL,Albertville,35950,6262,571,28689,898,783,0.38566,0.12542,2415,785
Alabama,AL,Boaz,35957,5212,611,36411,970,395,0.48392,0.11281,2522,588
Alabama,AL,Mobile,36603,1314,618,24646,717,101,0.22819,0.07159,300,94
Alabama,AL,Mobile,36603,2016,659,26705,793,130,0.28075,0.10559,566,213
Alabama,AL,Mobile,36617,2343,535,35546,860,188,0.25,0.17571,586,412
Alabama,AL,Mobile,36617,1881,735,73651,1471,217,0.47139,0.07357,887,138
Alabama,AL,Mobile,36604,1599,800,63917,1356,237,0.39677,0.11774,634,188
Alabama,AL,Mobile,36603,1665,659,47966,1571,212,0.2415,0.24757,402,412
Alabama,AL,Mobile,36605,2877,831,31157,797,282,0.32161,0.11272,925,324
Alabama,AL,Mobile,36605,1885,608,30506,851,172,0.29114,0.11814,549,223
Alabama,AL,Mobile,36605,1396,405,16490,836,23,0.26316,0.15088,367,211
Alabama,AL,Mobile,36605,1704,966,122025,1769,330,0.54648,0.04789,931,82
Alabama,AL,Mobile,36605,1877,836,29420,979,274,0.38889,0.12083,730,227
Alabama,AL,Mobile,36605,2060,686,24757,972,214,0.21854,0.15629,450,322
Alabama,AL,Mobile,36606,3470,825,92868,1236,802,0.44586,0.0881,1547,306
Alabama,AL,Mobile,36618,2392,858,96664,1583,450,0.51616,0.06912,1235,165
Alabama,AL,Mobile,36606,3779,802,34985,1066,588,0.4748,0.1187,1794,449
Alabama,AL,Mobile,36693,4854,826,73068,1333,890,0.62584,0.13333,3038,647
Alabama,AL,Mobile,36609,2512,805,57947,883,466,0.48345,0.06018,1214,151
Alabama,AL,Mobile,36606,2667,849,56076,1914,153,0.51276,0.07309,1368,195
Alabama,AL,Chickasaw,36611,1958,1159,59263,1058,418,0.51488,0.08797,1008,172
Alabama,AL,Mobile,36618,7413,803,67335,1177,1480,0.57259,0.07329,4245,543
Alabama,AL,Mobile,36608,3927,1007,75896,1341,862,0.57764,0.07977,2268,313
Alabama,AL,Mobile,36607,1286,566,28316,875,61,0.1875,0.0957,241,123
Alabama,AL,Mobile,36608,634,NaN,NaN,NaN,NaN,0.01908,0,12,0
Alabama,AL,Mobile,36608,3664,749,76084,1409,390,0.49809,0.10127,1825,371
Alabama,AL,Mobile,36608,1356,726,70086,1148,264,0.52263,0.107,709,145
Alabama,AL,Mobile,36693,2987,814,76489,1353,574,0.58284,0.15123,1741,452
Alabama,AL,Mobile,36609,5211,852,46342,1240,649,0.40634,0.12952,2117,675
Alabama,AL,Mobile,36693,4306,895,51571,1097,707,0.52828,0.08292,2275,357
Alabama,AL,Satsuma,36572,1228,728,47987,981,92,0.44366,0.13908,545,171
Alabama,AL,Mobile,36617,2036,705,27514,867,145,0.32043,0.17623,652,359
Alabama,AL,Prichard,36610,958,804,16205,1057,43,0.28319,0.13569,271,130
Alabama,AL,Prichard,36610,1277,474,22296,667,43,0.33333,0.01913,426,24
Alabama,AL,Prichard,36610,3512,704,31858,868,284,0.30757,0.14412,1080,506
Alabama,AL,Prichard,36610,1758,823,36917,1003,230,0.38191,0.12437,671,219
Alabama,AL,Chickasaw,36611,1491,896,40576,984,197,0.4946,0.09071,737,135
Alabama,AL,Eight Mile,36613,2481,765,51472,1103,470,0.47957,0.12581,1190,312
Alabama,AL,Eight Mile,36613,6845,1007,58939,1109,1423,0.53871,0.13221,3687,905
Alabama,AL,Wilmer,36587,4930,743,62795,957,787,0.75671,0.11365,3731,560
Alabama,AL,Semmes,36575,10426,800,54865,995,1863,0.61826,0.09234,6446,963
Alabama,AL,Semmes,36575,6819,1082,68017,1245,1303,0.64235,0.11395,4380,777
Alabama,AL,Mobile,36695,8014,1394,98117,1496,2212,0.60686,0.09813,4863,786
Alabama,AL,Wilmer,36587,6799,982,84160,1300,1371,0.6887,0.08574,4682,583
Alabama,AL,Grand Bay,36541,5574,751,61344,1109,804,0.63068,0.09695,3515,540
Alabama,AL,Irvington,36544,3270,665,46683,905,498,0.49035,0.17122,1603,560
Alabama,AL,Mobile,36619,9178,1246,79602,1430,2237,0.68427,0.13374,6280,1227
Alabama,AL,Mobile,36619,3106,795,51271,985,419,0.47102,0.26612,1463,827
Alabama,AL,Mobile,36619,4577,715,46820,1064,654,0.43521,0.20645,1992,945
Alabama,AL,Mobile,36605,4907,1092,71144,1464,964,0.5376,0.12162,2638,597
Alabama,AL,Mobile,36605,3556,741,57746,1373,476,0.48086,0.11283,1710,401
Alabama,AL,Prichard,36610,1539,632,23518,668,114,0.30912,0.1378,476,212
Alabama,AL,Beatrice,36425,1319,535,37484,861,111,0.35421,0.1272,467,168
Alabama,AL,Lower Peachtree,36751,1807,665,32255,807,108,0.45799,0.07453,828,135
Alabama,AL,Monroeville,36460,1385,477,29197,872,81,0.32843,0.08987,455,124
Alabama,AL,Maxwell Afb,36112,1302,657,24834,705,95,0.16896,0.1277,220,166
Alabama,AL,Montgomery,36107,2710,665,43897,897,301,0.32432,0.1736,879,470
Alabama,AL,Maxwell Afb,36112,2231,1515,96999,NaN,NaN,0.35434,0.13936,791,311
Alabama,AL,Montgomery,36108,1243,415,16166,390,11,0.20146,0.18204,250,226
Alabama,AL,Montgomery,36106,3839,838,108457,1266,580,0.4076,0.06553,1565,252
Alabama,AL,Montgomery,36106,3718,641,31571,931,269,0.18157,0.11348,675,422
Alabama,AL,Montgomery,36109,5204,1044,42947,842,982,0.48855,0.13007,2542,677
Alabama,AL,Montgomery,36109,3239,747,69789,1089,745,0.55622,0.08546,1802,277
Alabama,AL,Montgomery,36105,4099,746,37557,721,554,0.35758,0.14343,1466,588
Alabama,AL,Montgomery,36105,2487,595,38985,817,318,0.31859,0.16181,792,402
Alabama,AL,Montgomery,36110,2605,774,31541,899,339,0.31097,0.1278,810,333
Alabama,AL,Montgomery,36109,5999,814,70049,1089,1220,0.584,0.12898,3503,774
Alabama,AL,Montgomery,36116,3849,810,49396,943,896,0.35623,0.11615,1371,447
Alabama,AL,Montgomery,36111,3377,979,74456,1245,516,0.55837,0.0914,1886,309
Alabama,AL,Montgomery,36106,6285,927,60796,1145,1185,0.42857,0.12188,2694,766
Alabama,AL,Montgomery,36110,3682,714,72103,1033,864,0.37007,0.13192,1363,486
Alabama,AL,Montgomery,36110,4926,818,27873,809,463,0.36862,0.09375,1816,462
Alabama,AL,Montgomery,36117,6123,873,52415,985,914,0.434,0.07518,2657,460
Alabama,AL,Montgmomery,36109,4044,780,37776,1631,222,0.3107,0.10509,1256,425
Alabama,AL,Montgomery,36117,8102,963,102445,1301,2119,0.66778,0.06924,5410,561
Alabama,AL,Pike Road,36064,1407,1037,87930,1600,292,0.67704,0.0214,953,30
Alabama,AL,Montgomery,36117,3463,765,98901,1504,971,0.72279,0.07132,2503,247
Alabama,AL,Montgomery,36116,1378,924,70958,1043,242,0.58667,0.06857,808,94
Alabama,AL,Montgomery,36117,3570,997,96851,1575,402,0.71151,0.07025,2540,251
Alabama,AL,Montgomery,36108,3494,776,25936,847,542,0.31916,0.11568,1115,404
Alabama,AL,Montgomery,36108,3674,635,42210,835,546,0.45359,0.10056,1666,369
Alabama,AL,Montgomery,36108,2212,904,44799,916,326,0.33087,0.0984,732,218
Alabama,AL,Decatur,35601,4062,599,34435,804,573,0.4641,0.11859,1885,482
Alabama,AL,Decatur,35601,2775,611,58929,957,343,0.57465,0.17089,1595,474
Alabama,AL,Decatur,35601,3751,504,49181,953,541,0.38859,0.17609,1458,661
Alabama,AL,Decatur,35601,3047,392,19516,751,138,0.26324,0.23266,802,709
Alabama,AL,Decatur,35601,5781,561,28366,960,537,0.4847,0.16557,2802,957
